4.95	-0.0137375	0.0142625
4.95	-0.013825	0.0142625
4.95	-0.0139125	0.0142625
4.95	-0.014	0.0142625
4.95	-0.0140875	0.0142625
4.95	-0.014175	0.0142625
4.95	-0.0142625	0.0142625
4.95	-0.01435	0.0142625
4.95	-0.0144375	0.0142625
4.95	-0.014525	0.0142625
4.95	-0.0146125	0.0142625
4.95	-0.0147	0.0142625
4.95	-0.0147875	0.0142625
4.95	-0.014875	0.0142625
4.95	-0.0149625	0.0142625
4.95	-0.01505	0.0142625
4.95	-0.0151375	0.0142625
4.95	-0.015225	0.0142625
4.95	-0.0153125	0.0142625
4.95	-0.0154	0.0142625
4.95	-0.0154875	0.0142625
4.95	-0.015575	0.0142625
4.95	-0.0156625	0.0142625
4.95	-0.01575	0.0142625
4.95	-0.0158375	0.0142625
4.95	-0.015925	0.0142625
4.95	-0.0160125	0.0142625
4.95	-0.0161	0.0142625
4.95	-0.0161875	0.0142625
4.95	-0.016275	0.0142625
4.95	-0.0163625	0.0142625
4.95	-0.01645	0.0142625
4.95	-0.0165375	0.0142625
4.95	-0.016625	0.0142625
4.95	-0.0167125	0.0142625
4.95	-0.0168	0.0142625
4.95	-0.0168875	0.0142625
4.95	-0.016975	0.0142625
4.95	-0.0170625	0.0142625
4.95	-0.01715	0.0142625
4.95	-0.0172375	0.0142625
4.95	-0.017325	0.0142625
4.95	-0.0174125	0.0142625
4.95	0.0175	0.01435
4.95	0.0174125	0.01435
4.95	0.017325	0.01435
4.95	0.0172375	0.01435
4.95	0.01715	0.01435
4.95	0.0170625	0.01435
4.95	0.016975	0.01435
4.95	0.0168875	0.01435
4.95	0.0168	0.01435
4.95	0.0167125	0.01435
4.95	0.016625	0.01435
4.95	0.0165375	0.01435
4.95	0.01645	0.01435
4.95	0.0163625	0.01435
4.95	0.016275	0.01435
4.95	0.0161875	0.01435
4.95	0.0161	0.01435
4.95	0.0160125	0.01435
4.95	0.015925	0.01435
4.95	0.0158375	0.01435
4.95	0.01575	0.01435
4.95	0.0156625	0.01435
4.95	0.015575	0.01435
4.95	0.0154875	0.01435
4.95	0.0154	0.01435
4.95	0.0153125	0.01435
4.95	0.015225	0.01435
4.95	0.0151375	0.01435
4.95	0.01505	0.01435
4.95	0.0149625	0.01435
4.95	0.014875	0.01435
4.95	0.0147875	0.01435
4.95	0.0147	0.01435
4.95	0.0146125	0.01435
4.95	0.014525	0.01435
4.95	0.0144375	0.01435
4.95	0.01435	0.01435
4.95	0.0142625	0.01435
4.95	0.014175	0.01435
4.95	0.0140875	0.01435
4.95	0.014	0.01435
4.95	0.0139125	0.01435
4.95	0.013825	0.01435
4.95	0.0137375	0.01435
4.95	0.01365	0.01435
4.95	0.0135625	0.01435
4.95	0.013475	0.01435
4.95	0.0133875	0.01435
4.95	0.0133	0.01435
4.95	0.0132125	0.01435
4.95	0.013125	0.01435
4.95	0.0130375	0.01435
4.95	0.01295	0.01435
4.95	0.0128625	0.01435
4.95	0.012775	0.01435
4.95	0.0126875	0.01435
4.95	0.0126	0.01435
4.95	0.0125125	0.01435
4.95	0.012425	0.01435
4.95	0.0123375	0.01435
4.95	0.01225	0.01435
4.95	0.0121625	0.01435
4.95	0.012075	0.01435
4.95	0.0119875	0.01435
4.95	0.0119	0.01435
4.95	0.0118125	0.01435
4.95	0.011725	0.01435
4.95	0.0116375	0.01435
4.95	0.01155	0.01435
4.95	0.0114625	0.01435
4.95	0.011375	0.01435
4.95	0.0112875	0.01435
4.95	0.0112	0.01435
4.95	0.0111125	0.01435
4.95	0.011025	0.01435
4.95	0.0109375	0.01435
4.95	0.01085	0.01435
4.95	0.0107625	0.01435
4.95	0.010675	0.01435
4.95	0.0105875	0.01435
4.95	0.0105	0.01435
4.95	0.0104125	0.01435
4.95	0.010325	0.01435
4.95	0.0102375	0.01435
4.95	0.01015	0.01435
4.95	0.0100625	0.01435
4.95	0.009975	0.01435
4.95	0.0098875	0.01435
4.95	0.0098	0.01435
4.95	0.0097125	0.01435
4.95	0.009625	0.01435
4.95	0.0095375	0.01435
4.95	0.00945	0.01435
4.95	0.0093625	0.01435
4.95	0.009275	0.01435
4.95	0.0091875	0.01435
4.95	0.0091	0.01435
4.95	0.0090125	0.01435
4.95	0.008925	0.01435
4.95	0.0088375	0.01435
4.95	0.00875	0.01435
4.95	0.0086625	0.01435
4.95	0.008575	0.01435
4.95	0.0084875	0.01435
4.95	0.0084	0.01435
4.95	0.0083125	0.01435
4.95	0.008225	0.01435
4.95	0.0081375	0.01435
4.95	0.00805	0.01435
4.95	0.0079625	0.01435
4.95	0.007875	0.01435
4.95	0.0077875	0.01435
4.95	0.0077	0.01435
4.95	0.0076125	0.01435
4.95	0.007525	0.01435
4.95	0.0074375	0.01435
4.95	0.00735	0.01435
4.95	0.0072625	0.01435
4.95	0.007175	0.01435
4.95	0.0070875	0.01435
4.95	0.007	0.01435
4.95	0.0069125	0.01435
4.95	0.006825	0.01435
4.95	0.0067375	0.01435
4.95	0.00665	0.01435
4.95	0.0065625	0.01435
4.95	0.006475	0.01435
4.95	0.0063875	0.01435
4.95	0.0063	0.01435
4.95	0.0062125	0.01435
4.95	0.006125	0.01435
4.95	0.0060375	0.01435
4.95	0.00595	0.01435
4.95	0.0058625	0.01435
4.95	0.005775	0.01435
4.95	0.0056875	0.01435
4.95	0.0056	0.01435
4.95	0.0055125	0.01435
4.95	0.005425	0.01435
4.95	0.0053375	0.01435
4.95	0.00525	0.01435
4.95	0.0051625	0.01435
4.95	0.005075	0.01435
4.95	0.0049875	0.01435
4.95	0.0049	0.01435
4.95	0.0048125	0.01435
4.95	0.004725	0.01435
4.95	0.0046375	0.01435
4.95	0.00455	0.01435
4.95	0.0044625	0.01435
4.95	0.004375	0.01435
4.95	0.0042875	0.01435
4.95	0.0042	0.01435
4.95	0.0041125	0.01435
4.95	0.004025	0.01435
4.95	0.0039375	0.01435
4.95	0.00385	0.01435
4.95	0.0037625	0.01435
4.95	0.003675	0.01435
4.95	0.0035875	0.01435
4.95	0.0035	0.01435
4.95	0.0034125	0.01435
4.95	0.003325	0.01435
4.95	0.0032375	0.01435
4.95	0.00315	0.01435
4.95	0.0030625	0.01435
4.95	0.002975	0.01435
4.95	0.0028875	0.01435
4.95	0.0028	0.01435
4.95	0.0027125	0.01435
4.95	0.002625	0.01435
4.95	0.0025375	0.01435
4.95	0.00245	0.01435
4.95	0.0023625	0.01435
4.95	0.002275	0.01435
4.95	0.0021875	0.01435
4.95	0.0021	0.01435
4.95	0.0020125	0.01435
4.95	0.001925	0.01435
4.95	0.0018375	0.01435
4.95	0.00175	0.01435
4.95	0.0016625	0.01435
4.95	0.001575	0.01435
4.95	0.0014875	0.01435
4.95	0.0014	0.01435
4.95	0.0013125	0.01435
4.95	0.001225	0.01435
4.95	0.0011375	0.01435
4.95	0.00105	0.01435
4.95	0.000962501	0.01435
4.95	0.000875	0.01435
4.95	0.0007875	0.01435
4.95	0.000700001	0.01435
4.95	0.000612501	0.01435
4.95	0.000525001	0.01435
4.95	0.0004375	0.01435
4.95	0.00035	0.01435
4.95	0.000262501	0.01435
4.95	0.000175001	0.01435
4.95	8.75015e-05	0.01435
4.95	0	0.01435
4.95	-8.74996e-05	0.01435
4.95	-0.000174999	0.01435
4.95	-0.000262499	0.01435
4.95	-0.000349998	0.01435
4.95	-0.0004375	0.01435
4.95	-0.000525	0.01435
4.95	-0.000612499	0.01435
4.95	-0.000699999	0.01435
4.95	-0.000787498	0.01435
4.95	-0.000875	0.01435
4.95	-0.0009625	0.01435
4.95	-0.00105	0.01435
4.95	-0.0011375	0.01435
4.95	-0.001225	0.01435
4.95	-0.0013125	0.01435
4.95	-0.0014	0.01435
4.95	-0.0014875	0.01435
4.95	-0.001575	0.01435
4.95	-0.0016625	0.01435
4.95	-0.00175	0.01435
4.95	-0.0018375	0.01435
4.95	-0.001925	0.01435
4.95	-0.0020125	0.01435
4.95	-0.0021	0.01435
4.95	-0.0021875	0.01435
4.95	-0.002275	0.01435
4.95	-0.0023625	0.01435
4.95	-0.00245	0.01435
4.95	-0.0025375	0.01435
4.95	-0.002625	0.01435
4.95	-0.0027125	0.01435
4.95	-0.0028	0.01435
4.95	-0.0028875	0.01435
4.95	-0.002975	0.01435
4.95	-0.0030625	0.01435
4.95	-0.00315	0.01435
4.95	-0.0032375	0.01435
4.95	-0.003325	0.01435
4.95	-0.0034125	0.01435
4.95	-0.0035	0.01435
4.95	-0.0035875	0.01435
4.95	-0.003675	0.01435
4.95	-0.0037625	0.01435
4.95	-0.00385	0.01435
4.95	-0.0039375	0.01435
4.95	-0.004025	0.01435
4.95	-0.0041125	0.01435
4.95	-0.0042	0.01435
4.95	-0.0042875	0.01435
4.95	-0.004375	0.01435
4.95	-0.0044625	0.01435
4.95	-0.00455	0.01435
4.95	-0.0046375	0.01435
4.95	-0.004725	0.01435
4.95	-0.0048125	0.01435
4.95	-0.0049	0.01435
4.95	-0.0049875	0.01435
4.95	-0.005075	0.01435
4.95	-0.0051625	0.01435
4.95	-0.00525	0.01435
4.95	-0.0053375	0.01435
4.95	-0.005425	0.01435
4.95	-0.0055125	0.01435
4.95	-0.0056	0.01435
4.95	-0.0056875	0.01435
4.95	-0.005775	0.01435
4.95	-0.0058625	0.01435
4.95	-0.00595	0.01435
4.95	-0.0060375	0.01435
4.95	-0.006125	0.01435
4.95	-0.0062125	0.01435
4.95	-0.0063	0.01435
4.95	-0.0063875	0.01435
4.95	-0.006475	0.01435
4.95	-0.0065625	0.01435
4.95	-0.00665	0.01435
4.95	-0.0067375	0.01435
4.95	-0.006825	0.01435
4.95	-0.0069125	0.01435
4.95	-0.007	0.01435
4.95	-0.0070875	0.01435
4.95	-0.007175	0.01435
4.95	-0.0072625	0.01435
4.95	-0.00735	0.01435
4.95	-0.0074375	0.01435
4.95	-0.007525	0.01435
4.95	-0.0076125	0.01435
4.95	-0.0077	0.01435
4.95	-0.0077875	0.01435
4.95	-0.007875	0.01435
4.95	-0.0079625	0.01435
4.95	-0.00805	0.01435
4.95	-0.0081375	0.01435
4.95	-0.008225	0.01435
4.95	-0.0083125	0.01435
4.95	-0.0084	0.01435
4.95	-0.0084875	0.01435
4.95	-0.008575	0.01435
4.95	-0.0086625	0.01435
4.95	-0.00875	0.01435
4.95	-0.0088375	0.01435
4.95	-0.008925	0.01435
4.95	-0.0090125	0.01435
4.95	-0.0091	0.01435
4.95	-0.0091875	0.01435
4.95	-0.009275	0.01435
4.95	-0.0093625	0.01435
4.95	-0.00945	0.01435
4.95	-0.0095375	0.01435
4.95	-0.009625	0.01435
4.95	-0.0097125	0.01435
4.95	-0.0098	0.01435
4.95	-0.0098875	0.01435
4.95	-0.009975	0.01435
4.95	-0.0100625	0.01435
4.95	-0.01015	0.01435
4.95	-0.0102375	0.01435
4.95	-0.010325	0.01435
4.95	-0.0104125	0.01435
4.95	-0.0105	0.01435
4.95	-0.0105875	0.01435
4.95	-0.010675	0.01435
4.95	-0.0107625	0.01435
4.95	-0.01085	0.01435
4.95	-0.0109375	0.01435
4.95	-0.011025	0.01435
4.95	-0.0111125	0.01435
4.95	-0.0112	0.01435
4.95	-0.0112875	0.01435
4.95	-0.011375	0.01435
4.95	-0.0114625	0.01435
4.95	-0.01155	0.01435
4.95	-0.0116375	0.01435
4.95	-0.011725	0.01435
4.95	-0.0118125	0.01435
4.95	-0.0119	0.01435
4.95	-0.0119875	0.01435
4.95	-0.012075	0.01435
4.95	-0.0121625	0.01435
4.95	-0.01225	0.01435
4.95	-0.0123375	0.01435
4.95	-0.012425	0.01435
4.95	-0.0125125	0.01435
4.95	-0.0126	0.01435
4.95	-0.0126875	0.01435
4.95	-0.012775	0.01435
4.95	-0.0128625	0.01435
4.95	-0.01295	0.01435
4.95	-0.0130375	0.01435
4.95	-0.013125	0.01435
4.95	-0.0132125	0.01435
4.95	-0.0133	0.01435
4.95	-0.0133875	0.01435
4.95	-0.013475	0.01435
4.95	-0.0135625	0.01435
4.95	-0.01365	0.01435
4.95	-0.0137375	0.01435
4.95	-0.013825	0.01435
4.95	-0.0139125	0.01435
4.95	-0.014	0.01435
4.95	-0.0140875	0.01435
4.95	-0.014175	0.01435
4.95	-0.0142625	0.01435
4.95	-0.01435	0.01435
4.95	-0.0144375	0.01435
4.95	-0.014525	0.01435
4.95	-0.0146125	0.01435
4.95	-0.0147	0.01435
4.95	-0.0147875	0.01435
4.95	-0.014875	0.01435
4.95	-0.0149625	0.01435
4.95	-0.01505	0.01435
4.95	-0.0151375	0.01435
4.95	-0.015225	0.01435
4.95	-0.0153125	0.01435
4.95	-0.0154	0.01435
4.95	-0.0154875	0.01435
4.95	-0.015575	0.01435
4.95	-0.0156625	0.01435
4.95	-0.01575	0.01435
4.95	-0.0158375	0.01435
4.95	-0.015925	0.01435
4.95	-0.0160125	0.01435
4.95	-0.0161	0.01435
4.95	-0.0161875	0.01435
4.95	-0.016275	0.01435
4.95	-0.0163625	0.01435
4.95	-0.01645	0.01435
4.95	-0.0165375	0.01435
4.95	-0.016625	0.01435
4.95	-0.0167125	0.01435
4.95	-0.0168	0.01435
4.95	-0.0168875	0.01435
4.95	-0.016975	0.01435
4.95	-0.0170625	0.01435
4.95	-0.01715	0.01435
4.95	-0.0172375	0.01435
4.95	-0.017325	0.01435
4.95	-0.0174125	0.01435
4.95	0.0175	0.0144375
4.95	0.0174125	0.0144375
4.95	0.017325	0.0144375
4.95	0.0172375	0.0144375
4.95	0.01715	0.0144375
4.95	0.0170625	0.0144375
4.95	0.016975	0.0144375
4.95	0.0168875	0.0144375
4.95	0.0168	0.0144375
4.95	0.0167125	0.0144375
4.95	0.016625	0.0144375
4.95	0.0165375	0.0144375
4.95	0.01645	0.0144375
4.95	0.0163625	0.0144375
4.95	0.016275	0.0144375
4.95	0.0161875	0.0144375
4.95	0.0161	0.0144375
4.95	0.0160125	0.0144375
4.95	0.015925	0.0144375
4.95	0.0158375	0.0144375
4.95	0.01575	0.0144375
4.95	0.0156625	0.0144375
4.95	0.015575	0.0144375
4.95	0.0154875	0.0144375
4.95	0.0154	0.0144375
4.95	0.0153125	0.0144375
4.95	0.015225	0.0144375
4.95	0.0151375	0.0144375
4.95	0.01505	0.0144375
4.95	0.0149625	0.0144375
4.95	0.014875	0.0144375
4.95	0.0147875	0.0144375
4.95	0.0147	0.0144375
4.95	0.0146125	0.0144375
4.95	0.014525	0.0144375
4.95	0.0144375	0.0144375
4.95	0.01435	0.0144375
4.95	0.0142625	0.0144375
4.95	0.014175	0.0144375
4.95	0.0140875	0.0144375
4.95	0.014	0.0144375
4.95	0.0139125	0.0144375
4.95	0.013825	0.0144375
4.95	0.0137375	0.0144375
4.95	0.01365	0.0144375
4.95	0.0135625	0.0144375
4.95	0.013475	0.0144375
4.95	0.0133875	0.0144375
4.95	0.0133	0.0144375
4.95	0.0132125	0.0144375
4.95	0.013125	0.0144375
4.95	0.0130375	0.0144375
4.95	0.01295	0.0144375
4.95	0.0128625	0.0144375
4.95	0.012775	0.0144375
4.95	0.0126875	0.0144375
4.95	0.0126	0.0144375
4.95	0.0125125	0.0144375
4.95	0.012425	0.0144375
4.95	0.0123375	0.0144375
4.95	0.01225	0.0144375
4.95	0.0121625	0.0144375
4.95	0.012075	0.0144375
4.95	0.0119875	0.0144375
4.95	0.0119	0.0144375
4.95	0.0118125	0.0144375
4.95	0.011725	0.0144375
4.95	0.0116375	0.0144375
4.95	0.01155	0.0144375
4.95	0.0114625	0.0144375
4.95	0.011375	0.0144375
4.95	0.0112875	0.0144375
4.95	0.0112	0.0144375
4.95	0.0111125	0.0144375
4.95	0.011025	0.0144375
4.95	0.0109375	0.0144375
4.95	0.01085	0.0144375
4.95	0.0107625	0.0144375
4.95	0.010675	0.0144375
4.95	0.0105875	0.0144375
4.95	0.0105	0.0144375
4.95	0.0104125	0.0144375
4.95	0.010325	0.0144375
4.95	0.0102375	0.0144375
4.95	0.01015	0.0144375
4.95	0.0100625	0.0144375
4.95	0.009975	0.0144375
4.95	0.0098875	0.0144375
4.95	0.0098	0.0144375
4.95	0.0097125	0.0144375
4.95	0.009625	0.0144375
4.95	0.0095375	0.0144375
4.95	0.00945	0.0144375
4.95	0.0093625	0.0144375
4.95	0.009275	0.0144375
4.95	0.0091875	0.0144375
4.95	0.0091	0.0144375
4.95	0.0090125	0.0144375
4.95	0.008925	0.0144375
4.95	0.0088375	0.0144375
4.95	0.00875	0.0144375
4.95	0.0086625	0.0144375
4.95	0.008575	0.0144375
4.95	0.0084875	0.0144375
4.95	0.0084	0.0144375
4.95	0.0083125	0.0144375
4.95	0.008225	0.0144375
4.95	0.0081375	0.0144375
4.95	0.00805	0.0144375
4.95	0.0079625	0.0144375
4.95	0.007875	0.0144375
4.95	0.0077875	0.0144375
4.95	0.0077	0.0144375
4.95	0.0076125	0.0144375
4.95	0.007525	0.0144375
4.95	0.0074375	0.0144375
4.95	0.00735	0.0144375
4.95	0.0072625	0.0144375
4.95	0.007175	0.0144375
4.95	0.0070875	0.0144375
4.95	0.007	0.0144375
4.95	0.0069125	0.0144375
4.95	0.006825	0.0144375
4.95	0.0067375	0.0144375
4.95	0.00665	0.0144375
4.95	0.0065625	0.0144375
4.95	0.006475	0.0144375
4.95	0.0063875	0.0144375
4.95	0.0063	0.0144375
4.95	0.0062125	0.0144375
4.95	0.006125	0.0144375
4.95	0.0060375	0.0144375
4.95	0.00595	0.0144375
4.95	0.0058625	0.0144375
4.95	0.005775	0.0144375
4.95	0.0056875	0.0144375
4.95	0.0056	0.0144375
4.95	0.0055125	0.0144375
4.95	0.005425	0.0144375
4.95	0.0053375	0.0144375
4.95	0.00525	0.0144375
4.95	0.0051625	0.0144375
4.95	0.005075	0.0144375
4.95	0.0049875	0.0144375
4.95	0.0049	0.0144375
4.95	0.0048125	0.0144375
4.95	0.004725	0.0144375
4.95	0.0046375	0.0144375
4.95	0.00455	0.0144375
4.95	0.0044625	0.0144375
4.95	0.004375	0.0144375
4.95	0.0042875	0.0144375
4.95	0.0042	0.0144375
4.95	0.0041125	0.0144375
4.95	0.004025	0.0144375
4.95	0.0039375	0.0144375
4.95	0.00385	0.0144375
4.95	0.0037625	0.0144375
4.95	0.003675	0.0144375
4.95	0.0035875	0.0144375
4.95	0.0035	0.0144375
4.95	0.0034125	0.0144375
4.95	0.003325	0.0144375
4.95	0.0032375	0.0144375
4.95	0.00315	0.0144375
4.95	0.0030625	0.0144375
4.95	0.002975	0.0144375
4.95	0.0028875	0.0144375
4.95	0.0028	0.0144375
4.95	0.0027125	0.0144375
4.95	0.002625	0.0144375
4.95	0.0025375	0.0144375
4.95	0.00245	0.0144375
4.95	0.0023625	0.0144375
4.95	0.002275	0.0144375
4.95	0.0021875	0.0144375
4.95	0.0021	0.0144375
4.95	0.0020125	0.0144375
4.95	0.001925	0.0144375
4.95	0.0018375	0.0144375
4.95	0.00175	0.0144375
4.95	0.0016625	0.0144375
4.95	0.001575	0.0144375
4.95	0.0014875	0.0144375
4.95	0.0014	0.0144375
4.95	0.0013125	0.0144375
4.95	0.001225	0.0144375
4.95	0.0011375	0.0144375
4.95	0.00105	0.0144375
4.95	0.000962501	0.0144375
4.95	0.000875	0.0144375
4.95	0.0007875	0.0144375
4.95	0.000700001	0.0144375
4.95	0.000612501	0.0144375
4.95	0.000525001	0.0144375
4.95	0.0004375	0.0144375
4.95	0.00035	0.0144375
4.95	0.000262501	0.0144375
4.95	0.000175001	0.0144375
4.95	8.75015e-05	0.0144375
4.95	0	0.0144375
4.95	-8.74996e-05	0.0144375
4.95	-0.000174999	0.0144375
4.95	-0.000262499	0.0144375
4.95	-0.000349998	0.0144375
4.95	-0.0004375	0.0144375
4.95	-0.000525	0.0144375
4.95	-0.000612499	0.0144375
4.95	-0.000699999	0.0144375
4.95	-0.000787498	0.0144375
4.95	-0.000875	0.0144375
4.95	-0.0009625	0.0144375
4.95	-0.00105	0.0144375
4.95	-0.0011375	0.0144375
4.95	-0.001225	0.0144375
4.95	-0.0013125	0.0144375
4.95	-0.0014	0.0144375
4.95	-0.0014875	0.0144375
4.95	-0.001575	0.0144375
4.95	-0.0016625	0.0144375
4.95	-0.00175	0.0144375
4.95	-0.0018375	0.0144375
4.95	-0.001925	0.0144375
4.95	-0.0020125	0.0144375
4.95	-0.0021	0.0144375
4.95	-0.0021875	0.0144375
4.95	-0.002275	0.0144375
4.95	-0.0023625	0.0144375
4.95	-0.00245	0.0144375
4.95	-0.0025375	0.0144375
4.95	-0.002625	0.0144375
4.95	-0.0027125	0.0144375
4.95	-0.0028	0.0144375
4.95	-0.0028875	0.0144375
4.95	-0.002975	0.0144375
4.95	-0.0030625	0.0144375
4.95	-0.00315	0.0144375
4.95	-0.0032375	0.0144375
4.95	-0.003325	0.0144375
4.95	-0.0034125	0.0144375
4.95	-0.0035	0.0144375
4.95	-0.0035875	0.0144375
4.95	-0.003675	0.0144375
4.95	-0.0037625	0.0144375
4.95	-0.00385	0.0144375
4.95	-0.0039375	0.0144375
4.95	-0.004025	0.0144375
4.95	-0.0041125	0.0144375
4.95	-0.0042	0.0144375
4.95	-0.0042875	0.0144375
4.95	-0.004375	0.0144375
4.95	-0.0044625	0.0144375
4.95	-0.00455	0.0144375
4.95	-0.0046375	0.0144375
4.95	-0.004725	0.0144375
4.95	-0.0048125	0.0144375
4.95	-0.0049	0.0144375
4.95	-0.0049875	0.0144375
4.95	-0.005075	0.0144375
4.95	-0.0051625	0.0144375
4.95	-0.00525	0.0144375
4.95	-0.0053375	0.0144375
4.95	-0.005425	0.0144375
4.95	-0.0055125	0.0144375
4.95	-0.0056	0.0144375
4.95	-0.0056875	0.0144375
4.95	-0.005775	0.0144375
4.95	-0.0058625	0.0144375
4.95	-0.00595	0.0144375
4.95	-0.0060375	0.0144375
4.95	-0.006125	0.0144375
4.95	-0.0062125	0.0144375
4.95	-0.0063	0.0144375
4.95	-0.0063875	0.0144375
4.95	-0.006475	0.0144375
4.95	-0.0065625	0.0144375
4.95	-0.00665	0.0144375
4.95	-0.0067375	0.0144375
4.95	-0.006825	0.0144375
4.95	-0.0069125	0.0144375
4.95	-0.007	0.0144375
4.95	-0.0070875	0.0144375
4.95	-0.007175	0.0144375
4.95	-0.0072625	0.0144375
4.95	-0.00735	0.0144375
4.95	-0.0074375	0.0144375
4.95	-0.007525	0.0144375
4.95	-0.0076125	0.0144375
4.95	-0.0077	0.0144375
4.95	-0.0077875	0.0144375
4.95	-0.007875	0.0144375
4.95	-0.0079625	0.0144375
4.95	-0.00805	0.0144375
4.95	-0.0081375	0.0144375
4.95	-0.008225	0.0144375
4.95	-0.0083125	0.0144375
4.95	-0.0084	0.0144375
4.95	-0.0084875	0.0144375
4.95	-0.008575	0.0144375
4.95	-0.0086625	0.0144375
4.95	-0.00875	0.0144375
4.95	-0.0088375	0.0144375
4.95	-0.008925	0.0144375
4.95	-0.0090125	0.0144375
4.95	-0.0091	0.0144375
4.95	-0.0091875	0.0144375
4.95	-0.009275	0.0144375
4.95	-0.0093625	0.0144375
4.95	-0.00945	0.0144375
4.95	-0.0095375	0.0144375
4.95	-0.009625	0.0144375
4.95	-0.0097125	0.0144375
4.95	-0.0098	0.0144375
4.95	-0.0098875	0.0144375
4.95	-0.009975	0.0144375
4.95	-0.0100625	0.0144375
4.95	-0.01015	0.0144375
4.95	-0.0102375	0.0144375
4.95	-0.010325	0.0144375
4.95	-0.0104125	0.0144375
4.95	-0.0105	0.0144375
4.95	-0.0105875	0.0144375
4.95	-0.010675	0.0144375
4.95	-0.0107625	0.0144375
4.95	-0.01085	0.0144375
4.95	-0.0109375	0.0144375
4.95	-0.011025	0.0144375
4.95	-0.0111125	0.0144375
4.95	-0.0112	0.0144375
4.95	-0.0112875	0.0144375
4.95	-0.011375	0.0144375
4.95	-0.0114625	0.0144375
4.95	-0.01155	0.0144375
4.95	-0.0116375	0.0144375
4.95	-0.011725	0.0144375
4.95	-0.0118125	0.0144375
4.95	-0.0119	0.0144375
4.95	-0.0119875	0.0144375
4.95	-0.012075	0.0144375
4.95	-0.0121625	0.0144375
4.95	-0.01225	0.0144375
4.95	-0.0123375	0.0144375
4.95	-0.012425	0.0144375
4.95	-0.0125125	0.0144375
4.95	-0.0126	0.0144375
4.95	-0.0126875	0.0144375
4.95	-0.012775	0.0144375
4.95	-0.0128625	0.0144375
4.95	-0.01295	0.0144375
4.95	-0.0130375	0.0144375
4.95	-0.013125	0.0144375
4.95	-0.0132125	0.0144375
4.95	-0.0133	0.0144375
4.95	-0.0133875	0.0144375
4.95	-0.013475	0.0144375
4.95	-0.0135625	0.0144375
4.95	-0.01365	0.0144375
4.95	-0.0137375	0.0144375
4.95	-0.013825	0.0144375
4.95	-0.0139125	0.0144375
4.95	-0.014	0.0144375
4.95	-0.0140875	0.0144375
4.95	-0.014175	0.0144375
4.95	-0.0142625	0.0144375
4.95	-0.01435	0.0144375
4.95	-0.0144375	0.0144375
4.95	-0.014525	0.0144375
4.95	-0.0146125	0.0144375
4.95	-0.0147	0.0144375
4.95	-0.0147875	0.0144375
4.95	-0.014875	0.0144375
4.95	-0.0149625	0.0144375
4.95	-0.01505	0.0144375
4.95	-0.0151375	0.0144375
4.95	-0.015225	0.0144375
4.95	-0.0153125	0.0144375
4.95	-0.0154	0.0144375
4.95	-0.0154875	0.0144375
4.95	-0.015575	0.0144375
4.95	-0.0156625	0.0144375
4.95	-0.01575	0.0144375
4.95	-0.0158375	0.0144375
4.95	-0.015925	0.0144375
4.95	-0.0160125	0.0144375
4.95	-0.0161	0.0144375
4.95	-0.0161875	0.0144375
4.95	-0.016275	0.0144375
4.95	-0.0163625	0.0144375
4.95	-0.01645	0.0144375
4.95	-0.0165375	0.0144375
4.95	-0.016625	0.0144375
4.95	-0.0167125	0.0144375
4.95	-0.0168	0.0144375
4.95	-0.0168875	0.0144375
4.95	-0.016975	0.0144375
4.95	-0.0170625	0.0144375
4.95	-0.01715	0.0144375
4.95	-0.0172375	0.0144375
4.95	-0.017325	0.0144375
4.95	-0.0174125	0.0144375
4.95	0.0175	0.014525
4.95	0.0174125	0.014525
4.95	0.017325	0.014525
4.95	0.0172375	0.014525
4.95	0.01715	0.014525
4.95	0.0170625	0.014525
4.95	0.016975	0.014525
4.95	0.0168875	0.014525
4.95	0.0168	0.014525
4.95	0.0167125	0.014525
4.95	0.016625	0.014525
4.95	0.0165375	0.014525
4.95	0.01645	0.014525
4.95	0.0163625	0.014525
4.95	0.016275	0.014525
4.95	0.0161875	0.014525
4.95	0.0161	0.014525
4.95	0.0160125	0.014525
4.95	0.015925	0.014525
4.95	0.0158375	0.014525
4.95	0.01575	0.014525
4.95	0.0156625	0.014525
4.95	0.015575	0.014525
4.95	0.0154875	0.014525
4.95	0.0154	0.014525
4.95	0.0153125	0.014525
4.95	0.015225	0.014525
4.95	0.0151375	0.014525
4.95	0.01505	0.014525
4.95	0.0149625	0.014525
4.95	0.014875	0.014525
4.95	0.0147875	0.014525
4.95	0.0147	0.014525
4.95	0.0146125	0.014525
4.95	0.014525	0.014525
4.95	0.0144375	0.014525
4.95	0.01435	0.014525
4.95	0.0142625	0.014525
4.95	0.014175	0.014525
4.95	0.0140875	0.014525
4.95	0.014	0.014525
4.95	0.0139125	0.014525
4.95	0.013825	0.014525
4.95	0.0137375	0.014525
4.95	0.01365	0.014525
4.95	0.0135625	0.014525
4.95	0.013475	0.014525
4.95	0.0133875	0.014525
4.95	0.0133	0.014525
4.95	0.0132125	0.014525
4.95	0.013125	0.014525
4.95	0.0130375	0.014525
4.95	0.01295	0.014525
4.95	0.0128625	0.014525
4.95	0.012775	0.014525
4.95	0.0126875	0.014525
4.95	0.0126	0.014525
4.95	0.0125125	0.014525
4.95	0.012425	0.014525
4.95	0.0123375	0.014525
4.95	0.01225	0.014525
